,user_id,user_email,user_registration_dt,user_city,utm_source,utm_campaign
322,2418,doolittle1810@yandex.com,2021-01-06,Санкт-Петербург,fb,gnrl|755263
323,2423,hiddenmost1859@outlook.com,2020-08-25,Москва,google_ads,lal|487809
324,2423,snakemouths2053@live.com,2020-02-12,Самара,fb,lal|772023
325,2427,numbat1859@live.com,2020-05-04,Екатеринбург,vk,lal|727027
326,2433,biochemical1998@outlook.com,2020-10-12,Москва,fb,gnrl|755263
327,2437,buffoonish1947@yandex.com,2020-08-14,Казань,yandex_direct,gnrl|953233
328,2440,deaved2058@outlook.com,2020-03-27,Москва,fb,lal|772023
329,2443,harpy1929@yahoo.com,2020-11-30,Омск,fb,lal|772023
330,2448,billows2049@outlook.com,2020-07-25,Новосибирск,yandex_direct,gnrl|445275
331,2452,apologies1981@yahoo.com,2020-12-01,Москва,google_ads,lal|487809
332,2456,succursal2011@outlook.com,2020-03-23,Екатеринбург,yandex_direct,gnrl|326308
333,2457,sawbucks1999@yandex.com,2020-01-16,Москва,yandex_direct,gnrl|953233
334,2460,codeless1834@yandex.com,2020-03-10,Челябинск,vk,lal|727027
335,2463,navite1987@yahoo.com,2020-01-19,Нижний Новгород,fb,gnrl|755263
336,2467,subgalea1925@yahoo.com,2020-01-26,Ростов-на-Дону,fb,gnrl|755263
337,2468,addiction1959@yandex.com,2020-11-16,Москва,yandex_direct,gnrl|953233
338,2472,hygenics2010@live.com,2020-10-07,Москва,yandex_direct,gnrl|445275
339,2473,nubigenous1943@gmail.com,2020-02-16,Санкт-Петербург,fb,lal|772023
340,2477,croquette1874@yandex.com,2020-04-03,Москва,vk,lal|727027
341,2481,dayton1902@yandex.com,2020-10-14,Москва,fb,lal|772023
342,2485,decoupage2003@live.com,2020-11-22,Москва,yandex_direct,gnrl|445275
343,2488,chlorozincate1945@protonmail.com,2020-02-14,Санкт-Петербург,google_ads,lal|487809
344,2489,fireworkless1832@gmail.com,2020-07-20,Екатеринбург,fb,gnrl|755263
345,2493,ceramics1856@yandex.com,2021-01-02,Москва,yandex_direct,ret|574813
346,2497,elevator1843@yahoo.com,2020-05-30,Санкт-Петербург,google_ads,lal|487809
347,2501,symmetrically2061@protonmail.com,2020-03-21,Санкт-Петербург,google_ads,lal|487809
348,2505,wronghead1880@yandex.com,2020-05-04,Москва,yandex_direct,gnrl|845242
349,2508,astral1847@protonmail.com,2020-06-11,Москва,yandex_direct,gnrl|953233
350,2508,skere1907@yandex.com,2020-05-30,Москва,,
351,2513,jarbird2017@outlook.com,2020-06-30,Новосибирск,yandex_direct,ret|574813
352,2518,unsuperstitiousness1965@live.com,2020-04-26,Санкт-Петербург,yandex_direct,ret|574813
353,2521,jovicentrical1926@protonmail.com,2020-11-04,Екатеринбург,yandex_direct,gnrl|326308
354,2521,brooklyn1861@protonmail.com,2020-04-19,Екатеринбург,yandex_direct,gnrl|953233
355,2525,latipennate2013@yandex.com,2020-04-29,Нижний Новгород,yandex_direct,gnrl|953233
356,2525,dwale1901@outlook.com,2020-02-12,Москва,fb,gnrl|755263
357,2527,angelate1948@gmail.com,2020-10-27,Новосибирск,yandex_direct,gnrl|845242
358,2530,camel1802@yandex.com,2020-10-03,Москва,yandex_direct,gnrl|326308
359,2535,akita1954@outlook.com,2020-04-22,Санкт-Петербург,yandex_direct,gnrl|445275
360,2541,glome1937@live.com,2020-04-22,Ростов-на-Дону,yandex_direct,gnrl|445275
361,2544,clients1907@yahoo.com,2020-12-24,Москва,yandex_direct,ret|574813
362,2548,rhinoplasty2022@gmail.com,2020-12-24,Москва,yandex_direct,ret|574813
363,2549,identify1884@yahoo.com,2020-12-01,Ростов-на-Дону,yandex_direct,ret|574813
364,2552,dorelia1941@yandex.com,2020-01-09,Санкт-Петербург,vk,lal|727027
365,2556,algal1852@yahoo.com,2020-03-08,Ростов-на-Дону,google_ads,lal|487809
366,2556,leases1884@protonmail.com,2020-06-07,Москва,yandex_direct,ret|574813
367,2558,tromometric2014@yandex.com,2020-04-04,Москва,yandex_direct,gnrl|445275
368,2561,fermentitious2046@yandex.com,2020-09-12,Москва,yandex_direct,gnrl|953233
369,2563,abrasax1983@protonmail.com,2020-11-22,Москва,google_ads,lal|487809
370,2568,irradiation1866@live.com,2020-07-12,Санкт-Петербург,yandex_direct,gnrl|845242
371,2574,cercle1954@gmail.com,2020-11-02,Москва,yandex_direct,gnrl|863656
372,2576,gieaway1967@live.com,2020-10-08,Казань,yandex_direct,gnrl|445275
373,2578,chieftain1822@yandex.com,2020-07-24,Челябинск,yandex_direct,gnrl|326308
374,2582,pretranscription1988@yahoo.com,2020-08-01,Екатеринбург,yandex_direct,gnrl|326308
375,2587,tastier1846@yahoo.com,2020-10-31,Москва,fb,lal|772023
376,2589,bronze2034@yandex.com,2020-01-27,Казань,yandex_direct,gnrl|953233
377,2592,recalcitrating1869@yandex.com,2020-11-09,Москва,google_ads,lal|487809
378,2596,afternight1911@protonmail.com,2020-07-25,Санкт-Петербург,yandex_direct,gnrl|326308
379,2599,flounder1834@yandex.com,2020-10-31,Москва,yandex_direct,gnrl|326308
380,2603,fuligulinae1985@gmail.com,2020-10-31,Москва,yandex_direct,gnrl|326308
381,2609,huddlingly1867@yandex.com,2020-05-31,Москва,yandex_direct,gnrl|445275
382,2611,dovelet1877@yahoo.com,2020-05-31,Москва,fb,gnrl|755263
383,2611,theologer1843@gmail.com,2020-05-22,Челябинск,yandex_direct,gnrl|445275
384,2615,giggled1983@gmail.com,2020-12-12,Омск,yandex_direct,ret|574813
385,2617,polyparies1840@live.com,2020-07-26,Казань,fb,gnrl|755263
386,2621,cuirassed2045@live.com,2020-08-15,Санкт-Петербург,fb,lal|772023
387,2624,azoturias2036@protonmail.com,2020-03-22,Ростов-на-Дону,google_ads,lal|487809
388,2628,infectionist2052@gmail.com,2020-01-14,Санкт-Петербург,yandex_direct,gnrl|445275
389,2630,claimed1930@yandex.com,2020-12-09,Москва,fb,gnrl|755263
390,2635,beagle1932@outlook.com,2020-12-20,Санкт-Петербург,fb,gnrl|755263
391,2640,agnosia1886@protonmail.com,2020-09-17,Омск,fb,lal|772023
392,2646,adenine1998@live.com,2020-09-27,Москва,fb,lal|772023
393,2648,avgas1844@live.com,2020-06-04,Екатеринбург,yandex_direct,gnrl|445275
394,2651,protologist1854@yandex.com,2020-08-02,Москва,yandex_direct,gnrl|953233
395,2655,swan1900@gmail.com,2020-08-28,Самара,google_ads,lal|487809
396,2660,marsupialia1987@outlook.com,2020-03-19,Челябинск,fb,lal|772023
397,2661,cooling1879@yahoo.com,2020-07-25,Омск,yandex_direct,ret|574813
398,2665,discoverer1822@yandex.com,2020-04-16,Москва,google_ads,lal|487809
399,2667,expansible1871@outlook.com,2020-03-28,Москва,vk,lal|727027
400,2671,precollegiate1847@live.com,2020-08-29,Омск,yandex_direct,gnrl|953233
401,2672,arsenium1959@live.com,2020-05-25,Нижний Новгород,yandex_direct,gnrl|953233
402,2672,pourer1981@outlook.com,2020-09-01,Нижний Новгород,fb,lal|772023
403,2676,religionists1896@gmail.com,2020-03-19,Москва,yandex_direct,ret|574813
404,2679,agnoite1932@yandex.com,2020-08-25,Москва,yandex_direct,gnrl|953233
405,2683,daleth1940@live.com,2020-04-04,Москва,yandex_direct,gnrl|445275
406,2686,us1995@outlook.com,2020-02-03,Екатеринбург,yandex_direct,gnrl|863656
407,2691,oxides2004@yandex.com,2020-03-22,Москва,yandex_direct,gnrl|326308
408,2693,developed1987@yandex.com,2020-05-01,Москва,yandex_direct,gnrl|863656
409,2693,cattle1868@yahoo.com,2020-10-25,Москва,yandex_direct,gnrl|953233
410,2693,exhaustedness2018@protonmail.com,2020-11-16,Челябинск,yandex_direct,gnrl|845242
411,2696,anasa1961@gmail.com,2020-06-09,Санкт-Петербург,vk,lal|727027
412,2701,mastiff1956@yandex.com,2020-06-11,Москва,vk,lal|727027
413,2701,syncretion1844@gmail.com,2020-02-04,Санкт-Петербург,yandex_direct,gnrl|845242
414,2706,juliennes1855@live.com,2020-02-21,Нижний Новгород,yandex_direct,gnrl|845242
415,2706,segued1844@yahoo.com,2020-11-13,Новосибирск,yandex_direct,gnrl|953233
416,2706,buffoonish1845@yandex.com,2020-11-12,Самара,,
417,2706,eagle1991@outlook.com,2020-06-24,Москва,yandex_direct,gnrl|326308
418,2709,ruttily1967@yahoo.com,2020-06-08,Москва,yandex_direct,gnrl|863656
419,2713,celarent1990@protonmail.com,2020-06-12,Москва,yandex_direct,gnrl|863656
420,2716,hypoergic1888@outlook.com,2020-10-14,Санкт-Петербург,yandex_direct,ret|574813
421,2720,jophiel2039@yandex.com,2020-12-29,Москва,yandex_direct,gnrl|445275
422,2726,creating2018@yahoo.com,2021-01-06,Челябинск,yandex_direct,gnrl|445275
423,2730,bakers1878@yandex.com,2020-02-22,Самара,yandex_direct,gnrl|326308
424,2731,batiks2020@yahoo.com,2020-02-13,Санкт-Петербург,yandex_direct,gnrl|953233
425,2735,catfight2028@outlook.com,2020-01-28,Москва,yandex_direct,gnrl|845242
426,2738,brags1932@protonmail.com,2020-09-17,Санкт-Петербург,yandex_direct,gnrl|845242
427,2741,meteorology1861@gmail.com,2020-01-10,Москва,yandex_direct,gnrl|326308
428,2743,desecration1915@yahoo.com,2020-09-23,Самара,yandex_direct,gnrl|863656
429,2748,equiperiodic1802@yahoo.com,2020-09-23,Москва,fb,gnrl|755263
430,2750,bilayer2004@yandex.com,2020-12-09,Москва,,
431,2751,chroococcaceous2026@gmail.com,2020-10-02,Казань,yandex_direct,gnrl|845242
432,2754,ovenful1840@gmail.com,2020-07-08,Москва,vk,lal|727027
433,2755,retying1873@live.com,2020-10-21,Санкт-Петербург,fb,gnrl|755263
434,2758,dalt2044@gmail.com,2020-04-02,Москва,yandex_direct,gnrl|953233
435,2760,plasmid1966@outlook.com,2020-10-31,Москва,yandex_direct,gnrl|326308
436,2765,devastating2020@outlook.com,2020-04-17,Москва,yandex_direct,ret|574813
437,2768,brigandine1813@protonmail.com,2020-12-22,Нижний Новгород,yandex_direct,gnrl|845242
438,2773,kiwi1883@protonmail.com,2020-07-06,Санкт-Петербург,yandex_direct,gnrl|326308
439,2777,compassionless2009@outlook.com,2020-02-23,Москва,google_ads,lal|487809
440,2778,cradler1847@yandex.com,2020-08-25,Москва,yandex_direct,ret|574813
441,2783,displeasingness1871@protonmail.com,2020-08-25,Москва,yandex_direct,gnrl|863656
442,2785,dassent2019@yahoo.com,2020-12-10,Екатеринбург,yandex_direct,gnrl|845242
443,2789,bumpy1911@yahoo.com,2020-01-19,Самара,yandex_direct,gnrl|445275
444,2791,starship1984@live.com,2020-12-24,Москва,yandex_direct,gnrl|953233
445,2794,speculate1841@yahoo.com,2020-12-30,Санкт-Петербург,yandex_direct,gnrl|863656
446,2798,arley2047@yahoo.com,2020-11-11,Москва,yandex_direct,gnrl|845242
447,2802,spratted1921@yandex.com,2020-08-13,Екатеринбург,google_ads,lal|487809
448,2808,countenancing2048@gmail.com,2020-07-21,Новосибирск,fb,lal|772023
449,2809,multibranchiate1860@yandex.com,2020-10-08,Нижний Новгород,vk,lal|727027
450,2815,arana2065@protonmail.com,2020-03-16,Санкт-Петербург,fb,gnrl|755263
451,2817,tuatera1961@gmail.com,2020-02-12,Москва,fb,lal|772023
452,2820,woodcock1999@yahoo.com,2020-12-17,Санкт-Петербург,yandex_direct,gnrl|445275
453,2820,herring1959@gmail.com,2020-10-17,Казань,yandex_direct,gnrl|845242
454,2821,donatistical1867@live.com,2020-07-16,Москва,fb,lal|772023
455,2824,dives1805@live.com,2020-10-09,Ростов-на-Дону,yandex_direct,gnrl|863656
456,2826,peculiarise1959@gmail.com,2020-08-17,Казань,fb,lal|772023
457,2828,juking1959@live.com,2020-03-13,Новосибирск,yandex_direct,ret|574813
458,2829,glomerate1955@protonmail.com,2020-07-14,Екатеринбург,yandex_direct,gnrl|953233
459,2832,midwifes1821@outlook.com,2020-04-20,Москва,fb,lal|772023
460,2833,lashorn1869@yandex.com,2020-07-17,Екатеринбург,fb,gnrl|755263
461,2835,feels2026@protonmail.com,2020-12-13,Новосибирск,yandex_direct,gnrl|845242
462,2839,tonic1836@protonmail.com,2020-04-07,Омск,yandex_direct,gnrl|953233
463,2843,anamorphose2050@gmail.com,2020-06-29,Москва,fb,lal|772023
464,2849,conservatives2004@live.com,2020-07-05,Омск,fb,lal|772023
465,2852,pewit1949@yandex.com,2020-11-23,Москва,vk,lal|727027
466,2854,scumble2027@live.com,2020-07-01,Новосибирск,yandex_direct,ret|574813
467,2858,planted1827@protonmail.com,2020-07-09,Москва,yandex_direct,ret|574813
468,2860,ablution1866@live.com,2020-08-19,Санкт-Петербург,yandex_direct,gnrl|445275
469,2863,dweller2015@gmail.com,2020-07-19,Санкт-Петербург,yandex_direct,gnrl|326308
470,2864,strongboxes1901@protonmail.com,2020-02-03,Москва,google_ads,lal|487809
471,2867,hamline1914@yandex.com,2020-02-08,Новосибирск,google_ads,lal|487809
472,2869,delage2004@yandex.com,2020-11-09,Санкт-Петербург,fb,lal|772023
473,2871,subjicible1948@live.com,2020-11-09,Москва,yandex_direct,gnrl|953233
474,2875,boons1972@gmail.com,2020-09-09,Москва,yandex_direct,gnrl|953233
475,2879,milliard1853@outlook.com,2021-01-01,Ростов-на-Дону,fb,gnrl|755263
476,2884,animated1950@outlook.com,2021-01-06,Екатеринбург,fb,gnrl|755263
477,2889,riverish1889@yahoo.com,2021-01-06,Москва,google_ads,lal|487809
478,2889,verbigeration1919@outlook.com,2020-08-28,Екатеринбург,fb,gnrl|755263
479,2890,transact2009@live.com,2020-03-21,Санкт-Петербург,yandex_direct,gnrl|445275
480,2891,anticlassicalist2015@yahoo.com,2020-06-15,Омск,yandex_direct,gnrl|845242
481,2894,unfavourably1930@yahoo.com,2020-11-01,Москва,yandex_direct,ret|574813
482,2900,unpanged2044@yahoo.com,2020-02-02,Санкт-Петербург,yandex_direct,ret|574813
483,2904,misentreat1938@live.com,2020-07-04,Новосибирск,google_ads,lal|487809
484,2908,trajects2004@live.com,2020-10-20,Москва,fb,lal|772023
485,2911,charlotte1878@live.com,2020-03-09,Санкт-Петербург,yandex_direct,gnrl|445275
486,2913,schlock1893@protonmail.com,2020-12-26,Казань,yandex_direct,gnrl|863656
487,2914,vituperatory2051@outlook.com,2020-12-23,Москва,yandex_direct,gnrl|953233
488,2914,sedatives1896@yahoo.com,2020-07-08,Москва,yandex_direct,gnrl|445275
489,2917,camden1942@gmail.com,2020-04-20,Ростов-на-Дону,,
490,2920,drunks2050@yandex.com,2020-04-27,Москва,yandex_direct,gnrl|953233
491,2923,messor1891@outlook.com,2020-12-30,Москва,yandex_direct,gnrl|863656
492,2924,buckman2030@yandex.com,2020-03-24,Санкт-Петербург,yandex_direct,gnrl|326308
493,2929,bickford1850@outlook.com,2020-10-10,Омск,google_ads,lal|487809
494,2933,bijan1808@live.com,2020-04-21,Москва,yandex_direct,gnrl|863656
495,2935,suum2028@yahoo.com,2020-09-04,Омск,yandex_direct,gnrl|326308
496,2940,arriba1882@protonmail.com,2020-11-10,Екатеринбург,vk,lal|727027
497,2944,mousse1992@protonmail.com,2020-08-07,Новосибирск,yandex_direct,gnrl|445275
498,2946,focally1904@outlook.com,2020-11-25,Москва,yandex_direct,gnrl|445275
499,2951,fossa1830@gmail.com,2020-10-09,Москва,google_ads,lal|487809
500,2952,buffoonish2054@live.com,2020-09-13,Новосибирск,,
501,2958,anesthetize1920@yandex.com,2020-03-14,Казань,yandex_direct,gnrl|445275
502,2963,bigwig2060@yandex.com,2020-08-21,Ростов-на-Дону,vk,lal|727027
503,2965,ambition2024@gmail.com,2020-07-18,Москва,yandex_direct,gnrl|845242
504,2968,deceive1963@yandex.com,2020-08-03,Москва,fb,lal|772023
505,2968,daceloninae1802@yandex.com,2020-05-07,Москва,fb,lal|772023
506,2972,primeval1823@yandex.com,2020-03-11,Москва,yandex_direct,gnrl|845242
507,2975,overshined1985@live.com,2020-08-26,Санкт-Петербург,yandex_direct,ret|574813
508,2979,aviation1838@gmail.com,2020-08-26,Челябинск,yandex_direct,ret|574813
509,2981,normality2010@gmail.com,2020-01-30,Москва,yandex_direct,gnrl|326308
510,2985,blackfeet1827@outlook.com,2020-01-21,Москва,fb,lal|772023
511,2988,emperors1850@gmail.com,2020-02-06,Москва,fb,gnrl|755263
512,2991,anamorphose1832@live.com,2020-09-02,Москва,yandex_direct,gnrl|845242
513,2996,unsquirming2033@gmail.com,2020-09-14,Нижний Новгород,yandex_direct,gnrl|845242
514,2998,abdominal2070@protonmail.com,2020-04-24,Екатеринбург,,
515,2999,calabrese1986@yahoo.com,2020-07-20,Санкт-Петербург,yandex_direct,gnrl|953233
516,3003,imprudential1953@live.com,2020-03-27,Самара,vk,lal|727027
517,3005,aural2003@protonmail.com,2020-08-22,Санкт-Петербург,google_ads,lal|487809
518,3008,craving1862@yahoo.com,2020-04-15,Москва,yandex_direct,gnrl|326308
519,3013,garbs1803@gmail.com,2020-09-02,Москва,yandex_direct,gnrl|445275
520,3016,steadiest1878@gmail.com,2020-09-12,Санкт-Петербург,yandex_direct,gnrl|326308
521,3016,deviated1885@outlook.com,2020-11-25,Москва,yandex_direct,gnrl|863656
522,3018,decimate2066@live.com,2020-07-05,Санкт-Петербург,,
523,3018,algonquians1924@gmail.com,2020-07-28,Ростов-на-Дону,google_ads,lal|487809
524,3022,blowy1990@gmail.com,2020-03-15,Москва,yandex_direct,gnrl|845242
525,3026,woodcrafty1972@yahoo.com,2020-07-05,Санкт-Петербург,vk,lal|727027
526,3029,sciomachiology1960@yandex.com,2020-11-10,Санкт-Петербург,,
527,3033,audrie1874@yandex.com,2020-11-20,Москва,yandex_direct,gnrl|326308
528,3038,monastery2027@yahoo.com,2020-05-29,Москва,yandex_direct,ret|574813
529,3044,dependent1874@gmail.com,2020-06-03,Москва,yandex_direct,ret|574813
530,3050,rebukable2019@protonmail.com,2020-12-22,Екатеринбург,yandex_direct,gnrl|445275
531,3054,iridescent2010@outlook.com,2020-09-25,Ростов-на-Дону,yandex_direct,gnrl|863656
532,3057,abstracted1848@yandex.com,2020-04-13,Москва,yandex_direct,gnrl|953233
533,3059,caterina1959@outlook.com,2020-03-23,Москва,fb,gnrl|755263
534,3061,appliable1951@yandex.com,2020-08-22,Москва,fb,lal|772023
535,3066,myographs1994@yahoo.com,2020-01-10,Санкт-Петербург,fb,lal|772023
536,3069,cheetham1964@live.com,2020-10-29,Екатеринбург,yandex_direct,gnrl|863656
537,3070,collodion1869@yahoo.com,2020-09-15,Новосибирск,fb,lal|772023
538,3074,colloid1974@live.com,2020-09-25,Новосибирск,fb,lal|772023
539,3078,beaver1833@yandex.com,2020-02-27,Ростов-на-Дону,yandex_direct,gnrl|845242
540,3080,grasper1802@yahoo.com,2020-11-05,Москва,yandex_direct,gnrl|445275
541,3084,eladio1836@protonmail.com,2020-08-26,Новосибирск,yandex_direct,gnrl|863656
542,3087,dairyman1885@live.com,2020-04-18,Новосибирск,,
543,3089,defoliant1838@live.com,2020-05-24,Омск,fb,lal|772023
544,3092,rhoda1991@outlook.com,2020-03-19,Самара,fb,gnrl|755263
545,3094,bloodhound1980@yandex.com,2020-09-19,Москва,vk,lal|727027
546,3097,consolato1812@gmail.com,2020-06-04,Москва,yandex_direct,gnrl|845242
547,3101,deemphasize1851@outlook.com,2020-11-29,Москва,fb,gnrl|755263
548,3101,batch1839@yahoo.com,2020-08-10,Омск,yandex_direct,gnrl|445275
549,3101,daaboul1823@gmail.com,2020-03-17,Москва,google_ads,lal|487809
550,3105,tewing1986@protonmail.com,2020-03-20,Санкт-Петербург,yandex_direct,gnrl|953233
551,3109,cassat2058@yandex.com,2020-09-07,Москва,yandex_direct,ret|574813
552,3111,kloof1851@yandex.com,2020-06-07,Москва,yandex_direct,gnrl|445275
553,3116,enormously1869@protonmail.com,2020-06-21,Москва,yandex_direct,gnrl|445275
554,3119,daleth1950@yandex.com,2020-07-15,Санкт-Петербург,yandex_direct,gnrl|845242
555,3124,coquitlam1862@outlook.com,2021-01-10,Москва,google_ads,lal|487809
556,3125,abridged1849@live.com,2020-07-18,Казань,google_ads,lal|487809
